headroom_bytes	size	fuzzy_pct	function	unit	source_path	pp_value
168.0	168	0.0	fn_80167070	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00673
168.0	168	0.0	TRKDoStop	main/trk/TRKDispatch_range_800BF53C		0.00673
168.0	168	0.0	TRKDoSetOption	main/trk/TRKDispatch_range_800BF53C		0.00673
168.0	168	0.0	OutputData	main/trk/TRKDispatch_range_800C0504		0.00673
168.0	168	0.0	MObjRelease	main/hsd/hsd_memory	src/hsd/hsd_memory.c	0.00673
167.6	540	68.96	_msgctrlSideName__FP15FightOutPokemonUc	main/game/msgctrl_candidate_80131BF8	src/game/msgctrl_candidate_80131BF8.c	0.00672
167.0	344	51.44	fn_8006D98C	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.00669
165.9	824	79.86	fn_80111864	main/game/GScolsys2Thru_range_80110084	src/game/GScolsys2Thru_range_80110084.c	0.00665
165.7	356	53.45	fn_8017C074	main/game/fsys/fsys_file_candidate_8017C008	src/game/fsys/fsys_file_candidate_8017C008.c	0.00664
165.2	700	76.41	fn_80265F94	main/game/gs_range_80265EC4	src/game/gs_range_80265EC4.c	0.00662
164.1	292	43.79	fn_80088D84	main/game/gba/gba_conv	src/game/gba/gba_conv.c	0.00658
164.0	168	2.38	fn_801D1B78	main/game/mail_candidate_801D1B10	src/game/mail_candidate_801D1B10.c	0.00657
164.0	164	0.0	PSMTXQuat	main/dolphin/sdk_range_800A2D38	src/dolphin/sdk_range_800A2D38.c	0.00657
164.0	164	0.0	GSpartGetMaterial	main/game/gs_part	src/game/gs_part.c	0.00657
164.0	164	0.0	DVDLowReadDiskID	main/dolphin/dvd/DVDLow		0.00657
163.9	292	43.86	fn_80088C60	main/game/gba/gba_conv	src/game/gba/gba_conv.c	0.00657
161.5	824	80.4	fn_80017E8C	main/game/gs_pokemon_summary_candidate_8001793C	src/game/gs_pokemon_summary_candidate_8001793C.c	0.00647
160.4	176	8.86	PSMTXRotTrig	main/dolphin/sdk_range_800A2D38	src/dolphin/sdk_range_800A2D38.c	0.00643
160.0	164	2.44	fn_801D1C20	main/game/mail_candidate_801D1B10	src/game/mail_candidate_801D1B10.c	0.00641
160.0	160	0.0	floorEventSetTresureDisp	main/game/floor_event	src/game/floor_event.c	0.00641
160.0	160	0.0	HSD_Index2PosNrmMtx	main/hsd/hsd_util	src/hsd/hsd_util.c	0.00641
159.6	744	78.55	fn_8002CE6C	main/game/menuShop	src/game/menuShop.c	0.0064
157.6	176	10.45	__PSMTXRotAxisRadInternal	main/dolphin/sdk_range_800A2D38	src/dolphin/sdk_range_800A2D38.c	0.00632
157.3	424	62.91	fn_8001BEBC	main/game/menuPokemon	src/game/menuPokemon.c	0.0063
156.0	160	2.5	fn_801D19A4	main/game/mail_candidate_801D1734	src/game/mail_candidate_801D1734.c	0.00625
156.0	156	0.0	fn_801B27DC	main/hsd/hsd_texp_candidate_801B2718	src/hsd/hsd_texp_candidate_801B2718.c	0.00625
156.0	156	0.0	TRKExceptionHandler	main/trk/TRKInterrupt		0.00625
156.0	156	0.0	GSscratchStore	main/game/gs_scratch	src/game/gs_scratch.c	0.00625
156.0	156	0.0	GSmemInit	main/game/gs_mem	src/game/gs_mem.c	0.00625
156.0	156	0.0	DVDLowInquiry	main/dolphin/dvd/DVDLow		0.00625
156.0	156	0.0	DVDLowAudioBufferConfig	main/dolphin/dvd/DVDLow		0.00625
155.8	252	38.16	fn_8006FBFC	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.00624
155.5	400	61.13	fn_8002730C	main/game/menuNameEntry	src/game/menuNameEntry.c	0.00623
152.4	2556	94.04	MObjMakeTExp	main/hsd/hsd_mobj_candidate_801A6FF0	src/hsd/hsd_mobj_candidate_801A6FF0.c	0.00611
152.2	8632	98.24	fn_8015B250	main/musyx/musyx_candidate_8015AD1C	src/musyx/musyx_candidate_8015AD1C.c	0.0061
152.2	416	63.4	menuFightDrawTimer	main/game/menuFight	src/game/menuFight.c	0.0061
152.1	584	73.96	CObjLoad	main/hsd/hsd_cobj_candidate_80193D30	src/hsd/hsd_cobj_candidate_80193D30.c	0.0061
152.0	156	2.56	threadLoadFPRRegisters	main/game/gs_thread	src/game/gs_thread.c	0.00609
152.0	152	0.0	HSD_SaveContext	main/hsd/hsd_cobj_candidate_80196C54	src/hsd/hsd_cobj_candidate_80196C54.c	0.00609
152.0	152	0.0	DVDLowAudioStream	main/dolphin/dvd/DVDLow		0.00609
151.4	1036	85.39	fn_800155B0	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.00607
149.1	752	80.17	fightOutPokemonCreateSequence	main/game/fight_out_pokemon_suffix_80207C6C	src/game/fight_out_pokemon_suffix_80207C6C.c	0.00598
148.4	204	27.24	fightSeqInit	main/game/fight_seq_candidate_80211810	src/game/fight_seq_candidate_80211810.c	0.00595
148.0	152	2.63	fn_801B073C	main/hsd/hsd_shadow_candidate_801B06DC	src/hsd/hsd_shadow_candidate_801B06DC.c	0.00593
148.0	148	0.0	fn_801AFE68	main/hsd/hsd_robj_range_801AEBE4		0.00593
148.0	148	0.0	InitMetroTRK_BBA	main/trk/TRKInit	src/trk/TRKInit.c	0.00593
148.0	148	0.0	InitMetroTRK	main/trk/TRKInit	src/trk/TRKInit.c	0.00593
148.0	148	0.0	GSscratchSetValid	main/game/gs_scratch	src/game/gs_scratch.c	0.00593
148.0	148	0.0	GSscratchSetInvalid	main/game/gs_scratch	src/game/gs_scratch.c	0.00593
148.0	148	0.0	DVDLowSeek	main/dolphin/dvd/DVDLow		0.00593
147.4	560	73.68	GSthreadCreate	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.00591
147.2	716	79.45	fn_801A5DCC	main/hsd/hsd_lobj	src/hsd/hsd_lobj.c	0.0059
147.1	884	83.36	fn_80015E3C	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.0059
146.3	696	78.98	fightOutPokemonDasuEffect	main/game/fight_out_pokemon_suffix_80207C6C	src/game/fight_out_pokemon_suffix_80207C6C.c	0.00586
146.2	408	64.17	GSlightPopState	main/game/gs_light_candidate_800DC560	src/game/gs_light_candidate_800DC560.c	0.00586
146.0	304	51.96	fn_800F8138	main/game/input/input	src/game/input/input.c	0.00585
145.7	680	78.57	fn_800722A0	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.00584
145.7	680	78.57	fn_80071700	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.00584
144.8	996	85.47	fn_80013A18	main/game/gs_event_exec_candidate_8001374C	src/game/gs_event_exec_candidate_8001374C.c	0.0058
144.0	144	0.0	fn_801BF4E4	main/hsd/hsd_util	src/hsd/hsd_util.c	0.00577
144.0	144	0.0	fn_8016758C	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00577
144.0	144	0.0	__init_registers	main/crt/__start	src/crt/__start.c	0.00577
144.0	144	0.0	OSSetIdleFunction	main/dolphin/os/OSThread		0.00577
143.8	300	52.07	gappBackgroundCallback	main/game/gs_gapp	src/game/gs_gapp.c	0.00576
142.8	364	60.76	_menuFightIsUse__FP16MENU_WAZA_STATUSUs	main/game/menuFight	src/game/menuFight.c	0.00572
142.3	1452	90.2	evolutionDemo	main/game/evolution	src/game/evolution.c	0.0057
140.7	780	81.96	fightOutPokemonCheckFightOut	main/game/fight_out_pokemon	src/game/fight_out_pokemon.c	0.00564
140.0	144	2.78	threadLoadGPRRegisters	main/game/gs_thread	src/game/gs_thread.c	0.00561
140.0	140	0.0	fn_8016737C	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00561
140.0	140	0.0	fn_800D3EC4	main/game/gs_gfx_core	src/game/gs_gfx_core.c	0.00561
140.0	140	0.0	fn_800A48DC	main/dolphin/dvd/DVDLow		0.00561
140.0	140	0.0	DVDLowStopMotor	main/dolphin/dvd/DVDLow		0.00561
140.0	140	0.0	DVDLowRequestAudioStatus	main/dolphin/dvd/DVDLow		0.00561
139.7	596	76.56	fn_80026B44	main/game/menuNameEntry	src/game/menuNameEntry.c	0.0056
139.6	332	57.96	fn_800F7758	main/game/input/input	src/game/input/input.c	0.00559
138.0	1048	86.84	fn_8002EA5C	main/game/menuPokemonChange	src/game/menuPokemonChange.c	0.00553
137.2	144	4.69	HSD_TExpSimplify	main/hsd/hsd_texp_candidate_801B4300	src/hsd/hsd_texp_candidate_801B4300.c	0.0055
136.0	136	0.0	_sndSetVolumeWork	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00545
136.0	136	0.0	__OSUnmaskInterrupts	main/dolphin/os/OSInterrupt		0.00545
136.0	136	0.0	__OSMaskInterrupts	main/dolphin/os/OSInterrupt		0.00545
136.0	136	0.0	TRKLoadContext	main/trk/TRKBoard_candidate_800C3414	src/trk/TRKBoard_candidate_800C3414.c	0.00545
136.0	136	0.0	GSpartGetMaterialCount	main/game/gs_part	src/game/gs_part.c	0.00545
135.4	472	71.31	fn_80030D34	main/game/gs_npc_event_candidate_8003037C	src/game/gs_npc_event_candidate_8003037C.c	0.00543
135.1	596	77.33	fn_800268F0	main/game/menuNameEntry	src/game/menuNameEntry.c	0.00541
134.5	356	62.22	pcboxGetItemCapacity	main/game/pcbox_candidate_8013433C	src/game/pcbox_candidate_8013433C.c	0.00539
133.4	376	64.53	scriptCheckTemochiPokemon	main/game/field_candidate_801CAA08	src/game/field_candidate_801CAA08.c	0.00535
132.5	1152	88.5	fn_800159BC	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.00531
132.0	136	2.94	winMsgOpenError	main/game/win_msg_candidate_80105C68	src/game/win_msg_candidate_80105C68.c	0.00529
132.0	136	2.94	fn_801127BC	main/game/floor	src/game/floor.c	0.00529
132.0	132	0.0	fn_801B28C8	main/hsd/hsd_texp_candidate_801B28C8	src/hsd/hsd_texp_candidate_801B28C8.c	0.00529
132.0	132	0.0	fn_800A41D0	main/dolphin/dvd/DVDLow		0.00529
132.0	132	0.0	_sndStopBGM	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00529
132.0	132	0.0	HSD_MulColor	main/hsd/hsd_util	src/hsd/hsd_util.c	0.00529
131.0	216	39.35	fn_801C3114	main/game/battle/battle_grid_residual_801C3114	src/game/battle/battle_grid_residual_801C3114.c	0.00525
130.8	156	16.13	OSExceptionVector	main/dolphin/sdk_range_8009A0F4	src/dolphin/sdk_range_8009A0F4.c	0.00524
129.6	532	75.63	menuFightButtonTargetSecret	main/game/menuFight	src/game/menuFight.c	0.00519
128.9	232	44.43	fn_800364C8	main/game/movie	src/game/movie.c	0.00517
128.6	748	82.81	fn_8002B594	main/game/menuShop	src/game/menuShop.c	0.00515
128.6	728	82.33	fightActionFlowSyuuryouPost	main/game/fight_action_candidate_8020B058	src/game/fight_action_candidate_8020B058.c	0.00515
128.5	416	69.11	fn_8002C0E4	main/game/menuShop	src/game/menuShop.c	0.00515
128.0	1216	89.47	fn_801A2B5C	main/hsd/hsd_jobj_residual_801A1B7C	src/hsd/hsd_jobj_residual_801A1B7C.c	0.00513
128.0	128	0.0	fn_801684F0	main/game/gs_dvd_candidate_80167FA8	src/game/gs_dvd_candidate_80167FA8.c	0.00513
128.0	128	0.0	fn_8016819C	main/game/gs_dvd_candidate_80167FA8	src/game/gs_dvd_candidate_80167FA8.c	0.00513
128.0	128	0.0	fn_80167964	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00513
128.0	128	0.0	fn_801678E4	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00513
128.0	128	0.0	fn_80167864	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00513
128.0	128	0.0	_sndSetSampleDataUploadCallbackFunction	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00513
128.0	128	0.0	_sndInitParms	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00513
128.0	128	0.0	SeekTwiceBeforeRead	main/dolphin/dvd/DVDLow		0.00513
128.0	128	0.0	OSSaveContext	main/dolphin/os/OSContext		0.00513
127.6	416	69.33	HSD_FogLoadDesc	main/hsd/hsd_fog	src/hsd/hsd_fog.c	0.00511
127.2	344	63.03	fn_8017D960	main/game/fsys/fsys_file_candidate_8017D410	src/game/fsys/fsys_file_candidate_8017D410.c	0.0051
127.1	224	43.25	fn_80035E04	main/game/movie	src/game/movie.c	0.00509
127.0	1284	90.11	pokemonToMenuPokemonStatus	main/game/pokemon_range_8011FCA4	src/game/pokemon_range_8011FCA4.c	0.00509
124.6	860	85.51	stateFunctionEvolution	main/game/menuPokemonChange	src/game/menuPokemonChange.c	0.00499
124.3	328	62.11	fn_8003042C	main/game/gs_npc_event_candidate_8003037C	src/game/gs_npc_event_candidate_8003037C.c	0.00498
124.0	124	0.0	fn_801AFF64	main/hsd/hsd_robj_range_801AEBE4		0.00497
124.0	124	0.0	fn_80167F28	main/game/gs_dvd_candidate_80167E64	src/game/gs_dvd_candidate_80167E64.c	0.00497
124.0	124	0.0	GXLoadLightObjImm	main/dolphin/sdk_range_800BA44C	src/dolphin/sdk_range_800BA44C.c	0.00497
123.6	800	84.55	fn_801081F8	main/game/win_sequence_candidate_80107170	src/game/win_sequence_candidate_80107170.c	0.00495
123.3	200	38.36	_msgGetCodeInfo__FP13MSG_TASK_WORKUsPP12tagFONT_INFO	main/game/gs_msg	src/game/gs_msg.c	0.00494
122.8	588	79.11	fn_801B2F1C	main/hsd/hsd_texp_candidate_801B28C8	src/hsd/hsd_texp_candidate_801B28C8.c	0.00492
122.8	280	56.16	menuFightDrawBall	main/game/menuFight	src/game/menuFight.c	0.00492
122.0	504	75.79	fn_8019C978	main/hsd/hsd_initialize_candidate_8019C7B8	src/hsd/hsd_initialize_candidate_8019C7B8.c	0.00489
122.0	140	12.89	fn_800DE09C	main/game/gs_log	src/game/gs_log.c	0.00489
121.2	244	50.33	fn_800FBD88	main/game/gs_msg	src/game/gs_msg.c	0.00486
121.2	204	40.57	__cvt_dbl_usll	main/dolphin/sdk_range_800C470C	src/dolphin/sdk_range_800C470C.c	0.00486
120.6	580	79.21	fn_80031404	main/game/gs_npc_event_candidate_8003037C	src/game/gs_npc_event_candidate_8003037C.c	0.00483
120.2	172	30.14	menuSubOpenSelect	main/game/menuSub	src/game/menuSub.c	0.00482
120.0	120	0.0	_sndStopSE	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00481
120.0	120	0.0	_gfxScratchNotify__F15GSscratchNotifyPvUc	main/game/gs_gfx_core	src/game/gs_gfx_core.c	0.00481
120.0	120	0.0	TRKDoDisconnect	main/trk/TRKDispatch_range_800BF53C		0.00481
119.1	324	63.23	fn_800318D8	main/game/gs_npc_event_candidate_8003037C	src/game/gs_npc_event_candidate_8003037C.c	0.00477
118.3	3220	96.33	HSD_ForeachAnim	main/hsd/hsd_aobj_candidate_801C028C	src/hsd/hsd_aobj_candidate_801C028C.c	0.00474
117.4	252	53.4	fn_8010C650	main/game/gs_colsys	src/game/gs_colsys.c	0.00471
116.0	120	3.33	windowGetCursor	main/game/window_candidate_801040F0	src/game/window_candidate_801040F0.c	0.00465
116.0	116	0.0	fn_801BEE68	main/hsd/hsd_tobj_candidate_801BBDDC	src/hsd/hsd_tobj_candidate_801BBDDC.c	0.00465
116.0	116	0.0	__OSInterruptInit	main/dolphin/os/OSInterrupt		0.00465
116.0	116	0.0	_HSD_MemSetCallbacks	main/hsd/hsd_memory	src/hsd/hsd_memory.c	0.00465
116.0	116	0.0	TRKInitializeMessageBuffers	main/trk/TRKBuffer		0.00465
115.7	524	77.92	fn_80023068	main/game/gs_title_candidate_80023068	src/game/gs_title_candidate_80023068.c	0.00464
115.3	620	81.4	menuShopDrawListText	main/game/menuShop	src/game/menuShop.c	0.00462
114.6	6012	98.09	fn_802249B8	main/game/fight_range_802249B8	src/game/fight_range_802249B8.c	0.00459
114.2	860	86.73	fn_802080A8	main/game/fight_out_pokemon_suffix_80207C6C	src/game/fight_out_pokemon_suffix_80207C6C.c	0.00458
113.2	276	58.99	fn_800166BC	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.00454
113.1	468	75.84	fn_80017CB8	main/game/gs_pokemon_summary_candidate_8001793C	src/game/gs_pokemon_summary_candidate_8001793C.c	0.00453
112.0	184	39.13	menuCloseCustom	main/game/menu_candidate_80102014	src/game/menu_candidate_80102014.c	0.00449
112.0	116	3.45	fn_8010C388	main/game/gs_colsys	src/game/gs_colsys.c	0.00449
112.0	116	3.45	fadeSet	main/game/effect/fade	src/game/effect/fade.c	0.00449
112.0	112	0.0	fn_800E202C	main/game/gs_mem	src/game/gs_mem.c	0.00449
112.0	112	0.0	HSD_MObjDeleteShadowTexture	main/hsd/hsd_memory	src/hsd/hsd_memory.c	0.00449
112.0	112	0.0	GSpartInit	main/game/gs_part	src/game/gs_part.c	0.00449
112.0	112	0.0	AlarmHandlerForTimeout	main/dolphin/dvd/DVDLow		0.00449
111.6	1484	92.48	fn_8004B7EC	main/game/menu/menu_pda_mail	src/game/menu/menu_pda_mail.c	0.00447
111.5	596	81.3	fn_80026D98	main/game/menuNameEntry	src/game/menuNameEntry.c	0.00447
110.6	256	56.8	fn_800F9C04	main/game/gs_msg	src/game/gs_msg.c	0.00443
109.8	1876	94.15	HSD_FObjInterpretAnim	main/hsd/hsd_dobj	src/hsd/hsd_dobj.c	0.0044
109.4	1676	93.47	fightSeqGetNromalWazaDamage	main/game/fight_seq_candidate_80211170	src/game/fight_seq_candidate_80211170.c	0.00438
108.4	332	67.34	menuNameEntryDraw50Text	main/game/menuNameEntry	src/game/menuNameEntry.c	0.00434
108.2	2856	96.21	fn_8022F2F8	main/game/fight_range_8022F2F8	src/game/fight_range_8022F2F8.c	0.00434
108.2	772	85.98	dataInsertMacro	main/musyx/runtime/synthdata_candidate_80151B84	src/musyx/runtime/synthdata_candidate_80151B84.c	0.00434
108.0	112	3.57	_menuFaceBiosGetPtr__FUs	main/game/gs_colsys	src/game/gs_colsys.c	0.00433
108.0	112	3.57	GStextureInit	main/game/gs_texture_candidate_800EF5FC	src/game/gs_texture_candidate_800EF5FC.c	0.00433
107.7	656	83.59	fn_800150E4	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.00432
107.7	488	77.93	menuFightDrawPP	main/game/menuFight	src/game/menuFight.c	0.00432
107.6	476	77.39	fn_80031228	main/game/gs_npc_event_candidate_8003037C	src/game/gs_npc_event_candidate_8003037C.c	0.00431
107.2	300	64.28	fn_800307A8	main/game/gs_npc_event_candidate_8003037C	src/game/gs_npc_event_candidate_8003037C.c	0.0043
106.8	572	81.34	fn_80015374	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.00428
106.3	296	64.08	fn_8025D164	main/game/toolentry_candidate_8025D164	src/game/toolentry_candidate_8025D164.c	0.00426
106.1	272	60.99	fn_80070318	main/game/menu/menu_middle_range_80070318	src/game/menu/menu_middle_range_80070318.c	0.00425
104.9	380	72.39	GSmsgFontOpen	main/game/gs_msg	src/game/gs_msg.c	0.0042
104.0	104	0.0	fn_801AFEFC	main/hsd/hsd_robj_range_801AEBE4		0.00417
104.0	104	0.0	UnsetRun	main/dolphin/os/OSThread		0.00417
104.0	104	0.0	MObjAmnesia	main/hsd/hsd_memory	src/hsd/hsd_memory.c	0.00417
102.8	1120	90.82	fn_80157A64	main/musyx/musyx_candidate_80157280	src/musyx/musyx_candidate_80157280.c	0.00412
102.6	748	86.28	menuPanelCursorDecimalInput	main/game/gs_event_exec	src/game/gs_event_exec.c	0.00411
102.3	316	67.63	fn_8017E09C	main/game/fsys/fsys_file_candidate_8017D410	src/game/fsys/fsys_file_candidate_8017D410.c	0.0041
101.8	428	76.21	fadeFluidEvaluate	main/game/effect/fade_range_801C4CB8	src/game/effect/fade_range_801C4CB8.c	0.00408
101.6	228	55.44	fn_80180B94	main/game/gs_range_8017F2C4	src/game/gs_range_8017F2C4.c	0.00407
100.9	132	23.55	OSSwitchFPUContext	main/dolphin/sdk_range_8009BD84	src/dolphin/sdk_range_8009BD84.c	0.00404
100.2	264	62.03	fn_800F716C	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.00402
100.0	100	0.0	fn_801B2560	main/hsd/hsd_texp_candidate_801B18D8	src/hsd/hsd_texp_candidate_801B18D8.c	0.00401
100.0	100	0.0	_sndCheckSndWorkALL	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00401
100.0	100	0.0	__OSGetSystemTime	main/dolphin/os/OSTime_range_800A2778		0.00401
100.0	100	0.0	TRKDoConnect	main/trk/TRKDispatch_range_800BF53C		0.00401
98.7	564	82.5	voiceKill	main/musyx/musyx_candidate_80157280	src/musyx/musyx_candidate_80157280.c	0.00396
98.6	500	80.28	stateFunctionExChangeMain	main/game/menuPokemonChange	src/game/menuPokemonChange.c	0.00395
98.2	1112	91.17	fn_80016ABC	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.00394
98.0	336	70.83	fn_800EF098	main/game/gs_texture	src/game/gs_texture.c	0.00393
97.8	292	66.49	TypeAndStatusCallback	main/game/gba/GBAXfer	src/game/gba/GBAXfer.c	0.00392
97.0	1396	93.05	synthInit	main/musyx/runtime/synth_suffix_candidate_8014D000	src/musyx/runtime/synth_suffix_candidate_8014D000.c	0.00389
96.8	1040	90.69	fn_800B31F4	main/dolphin/sdk_candidate_800B3078	src/dolphin/sdk_candidate_800B3078.c	0.00388
96.2	368	73.87	GSlightLoad	main/game/gs_light_candidate_800DCC84	src/game/gs_light_candidate_800DCC84.c	0.00386
96.0	100	4.0	fadeSetEX	main/game/effect/fade	src/game/effect/fade.c	0.00385
96.0	96	0.0	fn_801BFCB0	main/hsd/hsd_video	src/hsd/hsd_video.c	0.00385
96.0	96	0.0	fn_801AFFE0	main/hsd/hsd_robj_range_801AEBE4		0.00385
96.0	96	0.0	_errorTask_State_None_80187B24	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00385
95.4	1336	92.86	fightFloorCmpfightOutPokemonNimbleness	main/game/fight_floor_candidate_801F3BB4	src/game/fight_floor_candidate_801F3BB4.c	0.00382
94.5	1204	92.15	fn_8015DEC0	main/musyx/musyx_candidate_8015D678	src/musyx/musyx_candidate_8015D678.c	0.00379
94.5	420	77.5	_fightActionFlowAllFightOutPokemonDoFightActionOneLoop__FP11FIGHT_FLOORUc	main/game/fight_action_candidate_8020B058	src/game/fight_action_candidate_8020B058.c	0.00379
94.2	1044	90.98	evolutionStart	main/game/evolution	src/game/evolution.c	0.00378
94.2	556	83.06	_koukaOneExec__FUlPvPvPl	main/game/kouka	src/game/kouka.c	0.00378
93.0	464	79.96	fn_80142B24	main/game/people/people_data_candidate_80142A88	src/game/people/people_data_candidate_80142A88.c	0.00373
92.4	392	76.43	fightActionFlowFifo	main/game/fight_action_range_801F0898	src/game/fight_action_range_801F0898.c	0.0037
92.0	92	0.0	fn_801BE800	main/hsd/hsd_tobj_candidate_801BBDDC	src/hsd/hsd_tobj_candidate_801BBDDC.c	0.00369
92.0	92	0.0	fn_801B0040	main/hsd/hsd_robj_range_801AEBE4		0.00369
92.0	92	0.0	fn_801AE4B0	main/hsd/hsd_robj_range_801AE008		0.00369
92.0	92	0.0	HSD_RenderInitAllocData	main/hsd/hsd_texp_candidate_801B4264	src/hsd/hsd_texp_candidate_801B4264.c	0.00369
92.0	92	0.0	GSpartGetJObjIndex	main/game/gs_part	src/game/gs_part.c	0.00369
88.3	1620	94.55	fn_800D3FA4	main/game/gs_gfx_candidate_800D3FA4	src/game/gs_gfx_candidate_800D3FA4.c	0.00354
88.3	264	66.56	fightActionFlowAllFightTrainerSelectFightAction	main/game/fight_action_candidate_8020B058	src/game/fight_action_candidate_8020B058.c	0.00354
88.0	88	0.0	fn_800C03B4	main/trk/TRKDispatch_range_800BF53C		0.00353
88.0	88	0.0	fn_800C035C	main/trk/TRKDispatch_range_800BF53C		0.00353
88.0	88	0.0	__FileWrite	main/crt/printf_candidate_800C8864	src/crt/printf_candidate_800C8864.c	0.00353
88.0	88	0.0	OSDefaultExceptionHandler	main/dolphin/sdk_range_8009A0F4	src/dolphin/sdk_range_8009A0F4.c	0.00353
87.9	732	87.99	_pachiruEffectCreateTexture__FP9GStextureP9GStextureUl	main/game/effect/effect_visual_candidate_801402AC	src/game/effect/effect_visual_candidate_801402AC.c	0.00352
87.4	276	68.35	menuPokemonDrawHelp	main/game/menuPokemon	src/game/menuPokemon.c	0.0035
86.7	368	76.43	fn_8004BFB0	main/game/menu/menu_pda_mail	src/game/menu/menu_pda_mail.c	0.00347
86.6	644	86.55	dataRemoveMacro	main/musyx/runtime/synthdata_candidate_80151B84	src/musyx/runtime/synthdata_candidate_80151B84.c	0.00347
86.6	520	83.35	fn_80023760	main/game/gs_title_candidate_800232F0	src/game/gs_title_candidate_800232F0.c	0.00347
